Date;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVAR;;kVARb;kVARc;Ia;Ib;Ic;kWtot
03;05;2018;08:50:00.000;7781.130859;7753.785156;7936.488281;13549.998047;4055.974121;3706.161621;3439.032227;972.684631;900.636047;846.959229;537.344971;493.081970;447.628021;11201.167969
03;05;2018;09:00:00.000;7763.543945;7743.790527;7912.783203;13520.403320;4103.792969;3761.877930;3480.621338;986.044800;906.516846;869.886597;544.913940;500.872009;454.720581;11346.291992
03;05;2018;09:10:00.000;7773.489258;7755.678223;7926.690430;13541.050781;4127.758301;3789.421387;3518.623291;1008.192139;917.639526;854.854980;547.879150;503.915863;458.138855;11435.802734
03;05;2018;09:20:00.000;7756.076172;7745.361328;7914.787109;13518.142578;4195.791504;3748.420166;3522.798096;1034.913086;900.359619;838.523376;558.416321;498.887970;458.812897;11467.008789
03;05;2018;09:30:00.000;7763.587402;7755.601074;7926.141602;13534.954102;4194.458496;3727.219238;3498.656006;1050.069702;913.793579;868.693420;558.148071;495.954315;456.038300;11420.333008
03;05;2018;09:40:00.000;7748.664063;7735.057617;7915.166992;13508.194336;4186.706055;3744.022705;3525.307861;1024.254028;929.512390;830.743286;557.438293;499.827301;458.784485;11456.036133
03;05;2018;09:50:00.000;7767.960449;7754.318848;7931.175293;13539.712891;4185.928223;3745.531250;3470.482666;1048.026733;948.761108;849.400452;556.653931;499.326660;451.685364;11401.942383
03;05;2018;10:00:00.000;7736.524902;7724.968750;7895.586426;13484.044922;4214.334961;3801.352051;3489.713379;1028.080200;928.554626;838.937561;561.880432;507.658661;455.800690;11505.401367
03;05;2018;10:10:00.000;7755.480469;7748.041016;7912.430664;13518.040039;4230.240234;3780.432617;3589.815186;1046.584351;921.735718;871.306030;563.074402;503.312469;468.076538;11600.488281
03;05;2018;10:20:00.000;7738.543457;7728.196777;7891.751465;13484.879883;4187.305176;3793.775635;3539.648438;1021.275696;924.279846;848.367371;558.176147;506.366272;462.435364;11520.729492
03;05;2018;10:30:00.000;7764.750977;7742.403809;7915.131348;13521.676758;4222.381836;3809.708740;3507.363525;1039.485352;951.847168;854.497131;561.236145;508.273376;457.335144;11539.454102
03;05;2018;10:40:00.000;7766.329102;7755.503418;7922.090820;13534.176758;4211.063477;3791.623779;3559.954834;1052.303345;927.247925;869.346863;560.101868;504.430206;463.796661;11562.642578
03;05;2018;10:50:00.000;7732.178711;7721.276855;7893.293457;13478.046875;4230.133789;3777.132813;3534.443604;1045.191772;931.530945;843.480896;564.735718;505.000061;461.609497;11541.710938
03;05;2018;11:00:00.000;7757.461914;7745.398438;7919.051270;13521.438477;4250.826660;3826.687988;3532.974121;1042.602173;940.139893;846.630615;565.428162;509.888184;460.045746;11610.489258
03;05;2018;11:10:00.000;7746.086914;7738.215820;7910.347168;13505.667969;4246.068359;3755.999268;3463.170410;1050.298706;926.074951;839.968811;565.877747;501.063293;451.760803;11465.238281
03;05;2018;11:20:00.000;7752.146484;7740.682617;7905.141113;13507.621094;4198.334473;3793.810059;3510.290771;1020.010925;936.936096;857.702576;558.586792;505.985352;458.374207;11502.435547
03;05;2018;11:30:00.000;7764.663086;7751.375977;7920.789063;13530.016602;4213.169922;3818.384277;3506.549805;1018.233582;925.099060;873.471924;559.497498;508.028412;457.506744;11538.104492
03;05;2018;11:40:00.000;7990.467773;7965.063477;8151.456543;13916.938477;3822.951172;3444.393311;3033.145264;1055.748779;967.478149;839.767273;497.747101;450.449646;387.667725;10300.489258
03;05;2018;11:50:00.000;7824.919434;7808.552246;7983.806152;13634.167969;4041.467285;3585.983887;3309.583496;996.942200;920.226807;827.541138;533.287109;475.342499;428.696808;10937.034180
03;05;2018;12:00:00.000;7816.747070;7807.404297;7979.432129;13626.264648;4042.400879;3640.322754;3290.253418;1013.041504;915.220764;801.498291;534.476440;482.016235;425.817200;10972.977539
03;05;2018;12:10:00.000;7822.970215;7818.675781;7979.613281;13636.469727;4010.029053;3648.560303;3304.423828;1005.000305;886.784180;830.293579;529.848450;481.447388;428.401184;10963.012695
03;05;2018;12:20:00.000;7811.374023;7810.185547;7974.854004;13622.119141;4030.275879;3657.789307;3401.366699;1009.078003;871.409912;829.772827;533.267700;482.686890;440.433990;11089.432617
03;05;2018;12:30:00.000;7781.296387;7772.305664;7937.976563;13561.536133;3982.032227;3601.223145;3343.249023;948.697815;857.647827;790.075989;527.574219;477.638397;434.221161;10926.503906
03;05;2018;12:40:00.000;7768.534668;7754.777344;7929.624023;13539.199219;3958.921875;3588.252197;3305.055664;927.205017;833.946655;761.140076;524.958923;476.358185;429.182251;10852.229492
03;05;2018;12:50:00.000;7769.551270;7758.884277;7930.747559;13542.759766;3973.987305;3590.660156;3335.735352;919.016418;806.963745;752.695923;526.597839;475.671783;432.691345;10900.382813
03;05;2018;13:00:00.000;7765.999023;7740.499023;7920.629883;13524.180664;3942.413330;3598.828369;3294.156250;891.613525;811.536926;722.705994;522.240845;478.004089;427.437500;10835.397461
03;05;2018;13:10:00.000;7755.288574;7733.895996;7915.092773;13510.884766;3930.068848;3585.530029;3310.615723;864.498352;778.630005;702.832214;520.742859;475.937134;429.393280;10826.213867
03;05;2018;13:20:00.000;7820.304688;7818.371582;7995.011230;13643.231445;4127.169922;3759.794434;3497.921875;1008.426514;894.660461;827.701111;545.328430;495.934753;451.554047;11384.886719
03;05;2018;13:30:00.000;7789.547363;7784.492188;7973.178711;13593.180664;4260.341797;3842.574463;3593.715088;971.956055;817.578918;778.609009;563.144287;506.421600;463.263306;11696.631836
03;05;2018;13:40:00.000;7745.043945;7737.913086;7933.671875;13517.596680;4265.149902;3866.333252;3635.309326;924.178101;790.430115;785.127747;565.900391;511.980804;471.068390;11766.792969
03;05;2018;13:50:00.000;7723.751465;7720.769043;7920.436035;13487.623047;4295.713379;3854.420166;3650.725342;913.865173;763.637756;749.577026;571.126282;511.086456;473.074646;11800.858398
03;05;2018;14:00:00.000;7720.523438;7709.967773;7912.900391;13475.151367;4243.498047;3819.876465;3643.950928;888.584045;724.580566;718.412354;564.086975;506.555206;471.912964;11707.325195
03;05;2018;14:10:00.000;7726.890625;7723.548828;7937.131836;13500.583008;4225.387207;3713.422363;3569.163086;908.819275;740.559814;679.276855;561.952026;492.622437;460.516754;11507.972656
03;05;2018;14:20:00.000;7710.687988;7709.913086;7916.882324;13471.639648;4170.657715;3700.444336;3525.640869;878.553162;687.328430;663.408020;555.454529;490.633209;455.883270;11396.742188
03;05;2018;14:30:00.000;7716.309082;7713.362793;7921.515137;13479.541016;4141.104004;3679.222168;3522.076416;873.801331;680.433167;652.082031;551.229126;487.609741;454.969604;11342.402344
03;05;2018;14:40:00.000;7734.962402;7735.327637;7939.717285;13513.511719;4108.793945;3650.761719;3476.564697;868.329163;678.197876;648.446289;545.672668;482.555511;448.269531;11236.120117
03;05;2018;14:50:00.000;7733.377441;7722.412109;7943.077148;13507.042969;4103.245605;3659.360840;3446.442871;839.804993;690.744812;619.655518;544.407471;484.761475;443.780640;11209.049805
03;05;2018;15:00:00.000;7753.072754;7745.516602;7969.100098;13546.841797;4047.379395;3674.552246;3411.763184;842.746826;709.582153;623.892273;536.068054;485.672546;438.198242;11133.694336
03;05;2018;15:10:00.000;7754.838379;7749.297852;7968.376953;13549.622070;4002.256836;3590.136475;3411.283936;846.768677;690.783691;613.410095;530.356506;474.409454;437.930969;11003.677734
03;05;2018;15:20:00.000;7769.384277;7765.601074;7979.675293;13573.999023;3991.146240;3578.671143;3416.431152;869.241089;682.480957;642.181396;528.497131;471.690033;438.522827;10986.249023
03;05;2018;15:30:00.000;7770.106934;7753.614746;7975.921875;13565.364258;3942.480469;3610.642822;3371.055176;846.371704;699.848511;613.361694;521.689453;476.918579;432.562408;10924.178711
03;05;2018;15:40:00.000;7790.630859;7775.042480;7989.621582;13597.502930;3905.906006;3601.115967;3336.332520;829.709167;703.959534;634.995728;515.290405;474.495636;428.042023;10843.354492
03;05;2018;15:50:00.000;7809.347656;7800.885742;8011.869629;13636.071289;3915.787842;3574.125977;3333.818848;839.834351;688.493774;620.551880;515.562683;469.198883;426.212280;10823.732422
03;05;2018;16:00:00.000;7806.279297;7797.108398;8012.694336;13632.607422;3908.142090;3586.510498;3316.862061;855.746887;687.520569;613.285645;515.191528;470.984711;423.940979;10811.514648
03;05;2018;16:10:00.000;7843.168457;7836.160645;8043.562500;13694.392578;3821.996826;3560.306396;3320.769531;868.920227;701.354919;642.301636;502.419037;465.575134;423.318268;10703.073242
03;05;2018;16:20:00.000;7915.169434;7911.195313;8114.435059;13820.276367;3803.414551;3530.161865;3301.558105;877.378357;732.025330;647.671997;495.755127;458.159851;417.452820;10635.134766
03;05;2018;16:30:00.000;7916.847656;7912.350586;8113.686523;13821.532227;3791.538330;3540.483887;3292.718018;888.723816;731.731628;655.355652;494.441925;459.344116;416.460205;10624.740234
03;05;2018;16:40:00.000;7929.047363;7924.819824;8128.375488;13844.248047;3794.046143;3477.320313;3285.741943;894.691650;734.615540;656.468506;494.110046;450.940277;414.892242;10557.108398
03;05;2018;16:50:00.000;8023.806641;8013.638184;8217.165039;14001.528320;3797.193359;3501.132080;3299.301025;950.582947;770.971008;718.843079;490.311829;449.791931;413.543243;10597.625977
03;05;2018;17:00:00.000;8046.423828;8036.216797;8236.241211;14038.736328;3730.562500;3479.504883;3280.491455;955.337341;787.955078;724.911743;480.979553;446.231445;410.469788;10490.558594
03;05;2018;17:10:00.000;8035.020020;8017.954590;8231.870117;14019.145508;3649.859619;3421.443359;3204.499512;938.787720;781.420654;705.534058;471.391754;439.940063;401.147125;10275.802734
03;05;2018;17:20:00.000;8022.937500;8009.338867;8218.171875;13999.450195;3582.971436;3369.170654;3176.700928;936.450439;782.318115;709.787476;463.759277;433.878723;398.390259;10128.842773
03;05;2018;17:30:00.000;8034.318359;8024.164551;8234.339844;14023.992188;3550.246582;3266.028076;3108.476563;927.177979;767.047119;693.869934;458.716125;420.039856;388.968109;9924.751953
03;05;2018;17:40:00.000;8059.303223;8050.549805;8258.551758;14067.716797;3481.009766;3224.710205;3075.173828;946.726563;767.913513;702.580078;449.519348;413.616180;384.037750;9780.893555
03;05;2018;17:50:00.000;7957.691406;7955.589355;8154.330566;13894.173828;3384.150391;3120.005859;2982.525635;870.160706;733.544861;664.389832;440.886902;404.592133;376.580658;9486.682617
03;05;2018;18:00:00.000;7958.157227;7949.400391;8142.807617;13884.291016;3333.389648;3082.820557;2927.921143;878.880188;714.637390;646.856262;434.866547;399.726227;369.994720;9344.130859
03;05;2018;18:10:00.000;7963.341309;7954.271484;8157.789063;13898.821289;3281.630859;3007.164063;2838.507324;876.786682;730.406067;633.138794;428.134399;390.579376;358.183777;9127.301758
03;05;2018;18:20:00.000;7978.459961;7968.547852;8167.491211;13921.474609;3223.411865;2968.394531;2789.254150;869.026123;721.279480;640.028076;419.914185;384.784302;351.946381;8981.060547
03;05;2018;18:30:00.000;7978.237305;7974.678223;8169.834961;13926.342773;3136.062744;2899.686768;2742.963623;866.101563;714.377747;638.765991;409.129303;375.824646;346.139099;8778.712891
03;05;2018;18:40:00.000;7825.929199;7830.884766;8023.829590;13671.168945;3061.960693;2790.621094;2629.743408;787.700806;651.033020;549.843933;405.178772;367.164154;336.125031;8482.325195
03;05;2018;18:50:00.000;7852.223145;7839.360352;8035.455566;13697.996094;3006.148438;2756.088867;2586.327393;785.642761;667.132935;575.031250;396.838745;362.885681;330.957489;8348.564453
03;05;2018;19:00:00.000;7844.663086;7836.415039;8023.995117;13685.383789;2928.566895;2701.527344;2532.126953;787.093201;659.497742;569.820435;387.633087;355.938660;324.584076;8162.221191
03;05;2018;19:10:00.000;7886.403809;7878.324219;8069.977539;13760.270508;2897.836182;2615.671143;2466.370117;796.583557;652.025269;565.114807;382.066986;343.152252;314.598114;7979.877930
03;05;2018;19:20:00.000;7895.509766;7890.784668;8082.590332;13780.047852;2875.317139;2566.189697;2413.517578;828.630798;672.600403;593.370422;379.866974;337.073761;308.468994;7855.024414
03;05;2018;19:30:00.000;7887.542969;7882.682129;8078.177734;13768.287109;2815.450684;2522.320068;2378.408447;818.865723;672.185730;581.936584;372.561493;331.927521;303.993469;7716.179199
03;05;2018;19:40:00.000;7894.592773;7888.572754;8079.713867;13776.703125;2760.261475;2484.031738;2331.002686;808.349915;684.731384;571.269531;365.092651;327.339844;297.855499;7575.295898
03;05;2018;19:50:00.000;7917.626465;7911.310547;8102.787598;13816.469727;2748.480713;2477.831299;2323.338379;822.495667;684.917236;586.585815;363.094513;325.606964;296.493011;7549.649902
03;05;2018;20:00:00.000;7899.938477;7889.022949;8082.733398;13781.857422;2688.888672;2426.782715;2290.046143;808.850281;666.227661;577.126038;356.114288;319.588440;292.883331;7405.717285
03;05;2018;20:10:00.000;7913.907715;7904.400391;8094.391113;13805.562500;2629.856201;2385.917969;2256.293945;798.300476;658.825317;574.119568;347.946991;313.710480;288.291565;7272.068359
03;05;2018;20:20:00.000;7895.830566;7893.612305;8074.829590;13777.624023;2592.628906;2332.200928;2256.147705;787.761536;640.198059;570.924072;343.798920;306.952271;288.819916;7180.977539
03;05;2018;20:30:00.000;7893.410156;7893.199707;8079.157227;13778.500977;2569.613037;2301.055908;2211.563965;794.274414;642.698608;563.163086;341.311646;303.228790;283.078552;7082.232422
03;05;2018;20:40:00.000;7933.116699;7926.541016;8112.249023;13839.806641;2573.613525;2325.234619;2196.675293;807.765320;674.316528;562.939880;340.578217;305.947144;280.121826;7095.523438
03;05;2018;20:50:00.000;7945.587891;7936.249023;8120.534668;13857.416992;2520.974365;2308.984131;2179.723633;800.274658;664.041626;574.670898;333.436035;303.225555;278.165833;7009.682617
03;05;2018;21:00:00.000;7977.583984;7977.159180;8152.187012;13917.796875;2509.855469;2298.135986;2177.918457;814.563660;679.816467;592.805664;331.314575;300.901459;277.452972;6985.909668
03;05;2018;21:10:00.000;7984.541504;7984.311035;8162.388672;13931.852539;2487.949707;2288.506104;2137.768311;818.620728;695.601379;582.958923;328.560730;300.023346;272.042938;6914.224609
03;05;2018;21:20:00.000;7965.424316;7964.122559;8140.513184;13896.541016;2440.778564;2267.190918;2133.669189;796.265808;662.729187;581.600647;322.844269;297.021698;272.210754;6841.638672
03;05;2018;21:30:00.000;7984.022949;7982.148926;8158.532227;13928.090820;2436.137939;2263.019531;2118.963135;791.751709;673.690247;588.108887;321.353699;296.240082;270.094208;6818.120605
03;05;2018;21:40:00.000;7971.081543;7965.503906;8142.077637;13901.515625;2422.447021;2243.908203;2083.543457;778.808899;665.906982;561.089966;319.746460;294.269562;265.563904;6749.899414
03;05;2018;21:50:00.000;7924.855957;7940.982910;8037.333984;13800.237305;2415.145996;2233.847168;2068.424316;762.109924;652.702087;532.621033;320.040527;293.452026;266.172729;6717.417480
03;05;2018;22:00:00.000;7937.805664;7962.450195;8051.753906;13828.438477;2376.719727;2188.118652;2029.862183;759.790710;662.259705;514.581299;314.838135;287.518311;260.541870;6594.700684
03;05;2018;22:10:00.000;7938.934570;7968.270996;8052.824219;13833.084961;2364.650635;2204.905762;2038.872925;778.521667;677.009766;526.096008;314.060913;289.845856;261.939484;6608.429688
03;05;2018;22:20:00.000;8007.297363;8035.326660;8115.384766;13947.383789;2372.148926;2213.714600;2038.157837;780.388855;683.591431;544.423523;312.367065;288.722992;260.425476;6624.020996
03;05;2018;22:30:00.000;8005.732422;8033.983887;8110.062012;13942.639648;2342.515625;2220.374512;2041.864136;774.745361;701.363770;552.204163;308.695984;290.210632;261.300476;6604.754395
03;05;2018;22:40:00.000;8010.642090;8042.953613;8117.482910;13954.942383;2350.325684;2206.114502;2032.630981;788.367371;693.491028;553.328918;309.967896;287.902039;259.987915;6589.071289
03;05;2018;22:50:00.000;8027.103516;8062.907227;8135.060059;13986.123047;2357.021729;2206.242188;2025.630249;796.711426;698.081665;534.892273;310.463165;287.382446;258.032990;6588.894043
